Utility Characteristics,,,,,Reporting Year Incremental Annual Savings,,,,,,,,,,Incremental Life Cycle Savings,,,,,,,,,,Reporting Year Incremental Cost,,,,,,,,,,Incremental Life Cycle Costs,,,,,,,,,,Weighted Average Life,,,,
,,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,(Years),,,,
2015,19813,Vernon Electric Coop,WI,MISO,558,739,.,.,"1,297",0.1,0.0,.,.,0.1,"8,506","9,565",.,.,"18,071",0.1,0.0,.,.,0.1,73,32,.,.,105,44,2,.,.,46,73,32,.,.,105,44,2,.,.,46,15.245,12.943,.,.,
2015,19865,City of Vinton - (IA),IA,MISO,37,23,0,0,60,0.0,0.0,0.0,0.0,0.0,331,335,0,0,666,0.0,0.0,0.0,0.0,0.0,7,2,0,0,9,7,7,0,0,14,7,7,0,0,14,7,7,0,0,14,9.000,15.000,0.000,0.000,
2015,19876,Virginia Electric & Power Co,NC,PJM,"2,458","3,021",0,0,"5,479",1.0,0.4,0.0,0.0,1.4,"25,320","65,123",0,0,"90,443",1.0,0.4,0.0,0.0,1.4,"1,396",796,0,0,"2,192",596,269,0,0,865,"1,396",796,0,0,"2,192",596,269,0,0,865,12.190,23.500,0.000,0.000,
2015,19876,Virginia Electric & Power Co,VA,PJM,"19,834","88,916",0,0,"1,08,750",8.0,17.0,0.0,0.0,25.0,"1,89,411","12,29,306",0,0,"14,18,717",8.0,17.0,0.0,0.0,25.0,"7,223","12,888",0,0,"20,111","7,659","3,204",0,0,"10,863","7,223","12,888",0,0,"20,111","7,659","3,204",0,0,"10,863",11.000,16.740,.,.,
2015,19883,City of Virginia - (MN),MN,MISO,149,"1,408",.,.,"1,557",0.0,0.3,.,.,0.3,"1,494","14,080",.,.,"15,574",0.0,2.7,.,.,2.7,4,57,.,.,61,29,39,.,.,68,4,57,.,.,61,29,39,.,.,68,10.000,10.000,.,.,
2015,19947,City of Wadena - (MN),MN,MISO,110,73,359,0,542,0.0,0.0,0.0,0.0,0.0,"1,123",876,"4,276",0,"6,275",.,.,.,.,.,9,4,20,0,33,8,4,18,0,30,9,4,20,0,33,8,4,18,0,29,10.200,11.900,11.900,.,
2015,19981,Wake Electric Membership Corp,NC,CPLE,"4,352",0,0,.,"4,352",0.5,0.0,0.0,.,0.5,"8,375",0,0,.,"8,375",0.5,0.0,0.0,.,0.5,0,0,0,.,0,36,0,0,.,36,0,0,0,.,0,36,0,0,.,36,1.920,0.000,0.000,.,
2015,20038,Town of Wallingford - (CT),CT,ISNE,"3,389","3,500","2,230",0,"9,119",0.5,1.0,0.1,0.0,1.6,"23,734","45,155","29,508",0,"98,397",0.5,1.0,0.1,0.0,1.6,908,788,288,0,"1,984",67,65,24,0,156,908,788,288,0,"1,984",67,65,24,0,156,7.000,12.900,13.200,0.000,
2015,20136,City of Waseca - (MN),MN,MISO,352,297,.,.,649,0.0,0.1,.,.,0.1,"3,025","5,072",.,.,"8,097",0.0,0.1,.,.,0.1,42,28,.,.,70,34,18,.,.,52,42,28,.,.,70,34,18,.,.,52,8.600,17.100,.,.,www.MNCIPdata.com
2015,20169,Avista Corp,ID,AVA,"10,318","5,266",107,.,"15,691",1.8,0.9,0.0,.,2.7,"1,66,922","76,835","1,984",.,"2,45,741",1.8,0.9,0.0,.,2.7,"1,695",777,20,.,"2,492","1,721","1,052",27,.,"2,800","1,695",777,20,.,"2,492","1,721","1,052",27,.,"2,800",16.180,14.590,18.600,15.660,
2015,20169,Avista Corp,WA,AVA,"16,799","17,251","2,285",.,"36,335",3.0,3.0,0.4,.,6.4,"2,60,831","2,61,518","35,717",.,"5,58,066",3.0,3.0,0.4,.,6.4,"3,133","3,017",328,.,"6,478","3,517","1,827",198,.,"5,542","3,133","3,017",328,.,"6,478","3,517","1,827",198,.,"5,542",15.530,15.160,15.630,15.360,
2015,20187,Watertown Municipal Utilities,SD,SWPP,132,"1,496","1,175",0,"2,803",0.1,0.3,0.3,0.0,0.7,"1,774","18,249","14,338",0,"34,361",0.1,0.3,0.3,0.0,0.7,30,113,89,0,232,27,100,78,0,205,30,113,89,0,232,27,100,78,0,205,13.400,12.200,12.200,0.000,
2015,20214,Waverly Municipal Elec Utility,IA,MISO,134,272,.,.,406,0.1,0.1,.,.,0.2,"2,010","4,080",.,.,"6,090",1.8,1.0,.,.,2.8,23,21,.,.,44,83,83,.,.,166,23,21,.,.,44,113,53,.,.,166,15.000,15.000,.,.,www.waverlyutilities.com/about/annual-reports.aspx
2015,20259,City of Webster City - (IA),IA,MISO,254,467,.,.,721,0.1,0.1,.,.,0.2,"4,585","4,865",.,.,"9,450",0.1,0.1,.,.,0.2,39,9,.,.,48,14,3,.,.,17,39,9,.,.,48,14,3,.,.,17,18.000,10.000,.,.,
2015,20387,West Penn Power Company,PA,PJM,"46,665","23,792","42,482",.,"1,12,939",7.2,2.8,5.2,.,15.2,"1,83,205","2,59,734","5,54,518",.,"9,97,457",7.2,2.8,5.2,.,15.2,"2,811","1,361","2,492",.,"6,664","7,584","2,413",926,.,"10,923","2,811","1,361","2,492",.,"6,664","7,584","2,413",926,.,"10,923",3.900,10.900,13.100,.,https://www.firstenergycorp.com/customer_choice/pennsylvania/pennsylvania_tariffs.html   
2015,20401,West River Electric Assn Inc,SD,SWPP,52,148,.,.,200,.,.,.,.,.,527,"1,488",.,.,"2,015",.,.,.,.,.,120,6,.,.,126,.,.,.,.,.,120,6,.,.,126,.,.,.,.,.,22.500,13.700,.,.,
2015,20404,AEP Texas North Company,TX,ERCO,"3,686","8,603",0,0,"12,289",1.2,3.3,0.0,0.0,4.5,"65,851","1,04,666",0,0,"1,70,517",1.2,3.3,0.0,0.0,4.5,"1,025","1,368",0,0,"2,393",253,126,0,0,379,"1,025","1,368",0,0,"2,393",253,126,0,0,379,17.900,12.200,0.000,0.000,
2015,20455,Western Massachusetts Electric Company,MA,ISNE,"61,288","55,678",.,.,"1,16,966",7.0,21.0,.,.,28.0,"5,83,663","6,43,415",.,.,"12,27,078",7.0,21.0,.,.,28.0,"17,975","16,363",.,.,"34,338","6,225","5,072",.,.,"11,297","17,975","16,363",.,.,"34,338","6,225","5,072",.,.,"11,297",9.523,11.556,.,.,http://web1.env.state.ma.us/DPU/FileRoom
2015,20477,City of Westerville - (OH),OH,PJM,.,"1,399","1,245",.,"2,644",.,0.2,0.2,.,0.4,.,"21,611","18,673",.,"40,284",.,0.2,0.2,.,0.4,.,92,107,.,199,.,.,.,.,.,.,92,107,.,199,.,.,.,.,.,.,15.400,15.000,.,
2015,20481,City of Westfield - (MA),MA,ISNE,107,579,230,0,916,0.1,0.1,0.1,0.0,0.3,"1,361","8,239","3,129",0,"12,729",0.4,0.1,0.1,0.0,0.6,46,209,67,0,322,16,82,26,0,124,46,242,84,0,372,16,80,28,0,124,12.390,14.240,13.630,0.000,
2015,20509,Wheat Belt Public Power Dist,NE,WACM,28,1,0,.,29,0.2,0.0,0.0,.,0.2,420,15,0,.,435,0.4,0.2,0.0,.,0.6,5,0,0,.,5,.,.,.,.,.,5,0,0,.,5,.,.,.,.,.,15.000,15.000,15.000,.,www.wheatbelt.com
2015,20521,Wheeling Power Co,WV,PJM,"2,551","3,226",143,0,"5,920",0.4,0.4,0.0,0.0,0.8,"28,400","39,488","1,755",0,"69,643",0.4,0.4,0.0,0.0,0.8,188,211,9,0,408,228,306,14,0,548,188,211,9,0,408,228,306,14,0,548,11.100,12.200,12.300,0.000,
2015,20639,"Wild Rice Electric Coop, Inc",MN,MISO,118,173,.,.,291,143.0,214.0,.,.,357.0,"1,880","1,738",.,.,"3,618",0.9,0.2,.,.,1.1,114,68,.,.,182,115,0,.,.,115,476,316,.,.,792,846,0,.,.,846,14.760,19.420,.,.,
2015,20737,Willmar Municipal Utilities,MN,MISO,347,605,0,0,952,0.0,0.0,0.0,0.0,0.0,"3,470","6,050",0,0,"9,520",0.0,0.0,0.0,0.0,0.0,35,62,0,0,97,25,4,0,0,29,35,62,0,0,97,25,4,0,0,29,10.000,10.000,0.000,0.000,
2015,20806,City of Windom,MN,MISO,22,300,983,.,"1,305",0.1,0.1,0.1,.,0.3,330,"4,500","14,745",.,"19,575",0.1,0.1,0.1,.,0.3,6,9,34,.,49,11,15,18,.,44,6,9,34,.,49,11,15,18,.,44,15.000,15.000,15.000,.,MN CIP data.cloudApp.net
2015,20823,Winner Municipal Utility,SD,SWPP,4,0,0,.,4,0.0,0.0,0.0,.,0.0,48,0,0,.,48,0.0,0.0,0.0,.,0.0,1,0,0,.,1,1,0,0,.,1,1,0,0,.,1,1,0,0,.,1,12.000,.,.,.,
2015,20841,"Wiregrass Electric Coop, Inc",AL,AEC,110,.,.,.,110,0.1,.,.,.,0.1,"1,661",.,.,.,"1,661",0.1,.,.,.,0.1,29,.,.,.,29,0,.,.,.,0,81,.,.,.,81,0,.,.,.,0,15.000,.,.,.,
2015,20858,WPPI Energy,WI,MISO,"1,681","2,767","2,746",0,"7,194",0.3,0.4,0.4,0.0,1.1,"11,764","33,201","32,949",0,"77,914",0.3,0.4,0.4,0.0,1.1,197,522,508,0,"1,227",540,690,688,0,"1,918",197,522,508,0,"1,227",540,690,688,0,"1,918",7.000,12.000,12.000,0.000,
2015,20997,Yellowstone Valley Elec Co-op,MT,WAUW,453,.,.,.,453,1.0,.,.,.,1.0,453,.,.,.,453,1.0,.,.,.,1.0,5,.,.,.,5,29,.,.,.,29,3,.,.,.,3,35,.,.,.,35,1.000,.,.,.,
2015,21013,City of Worthington - (MN),MN,MISO,238,536,656,.,"1,430",0.1,0.1,0.1,.,0.3,"2,161","6,217","7,599",.,"15,977",0.1,0.1,0.1,.,0.3,37,25,30,.,92,33,22,27,.,82,37,25,30,.,92,33,22,27,.,81,9.100,11.600,11.600,.,
2015,21048,Wyandotte Municipal Serv Comm,MI,MISO,517,797,.,.,"1,314",0.0,0.0,.,.,0.0,"6,136","10,165",.,.,"16,301",0.0,0.0,.,.,0.0,77,49,.,.,126,21,354,.,.,375,77,49,.,.,126,21,354,.,.,375,11.870,12.750,.,.,www.wyandotte.org
2015,21075,Y-W Electric Assn Inc,CO,WACM,162,.,486,.,648,.,.,.,.,.,"2,430",.,"7,290",.,"9,720",.,.,.,.,.,64,.,46,.,110,.,.,.,.,.,64,.,46,.,110,.,.,.,.,.,15.000,.,15.000,.,
2015,21111,Perennial Public Power Dist,NE,SWPP,160,654,.,.,814,0.1,0.1,.,.,0.2,"2,652","4,812",.,.,"7,464",0.1,0.1,.,.,0.2,22,47,.,.,69,8,8,.,.,16,75,166,.,.,241,8,8,.,.,16,10.000,30.000,.,.,https://wholesale.nppd.com/EnergyEfficiency
2015,21538,"Mohave Electric Cooperative, I",AZ,WALC,677,.,.,.,677,0.2,.,.,.,0.2,"4,690",.,.,.,"4,690",1.0,.,.,.,1.0,31,.,.,.,31,56,.,.,.,56,31,.,.,.,31,56,.,.,.,56,6.930,.,.,.,
2015,21632,EnergyUnited Elec Member Corp,NC,DUK,"3,785","20,528",.,.,"24,313",6.0,0.0,.,.,6.0,"76,291","1,83,953",.,.,"2,60,244",6.0,0.0,.,.,6.0,39,62,.,.,101,.,.,.,.,.,359,630,.,.,989,.,.,.,.,.,19.000,6.500,.,.,
2015,22053,Kentucky Power Co,KY,PJM,"28,183","4,629",0,0,"32,812",3.2,0.8,0.0,0.0,4.0,"2,25,464","69,435",0,0,"2,94,899",3.2,0.8,0.0,0.0,4.0,"1,916",780,0,0,"2,696","1,839","1,051",0,0,"2,890","1,916",780,0,0,"2,696","1,839","1,051",0,0,"2,890",8.000,15.000,0.000,0.000,
2015,22500,Westar Energy Inc,KS,SWPP,24,1,0,0,25,0.0,0.0,0.0,0.0,0.0,240,10,0,0,250,0.0,0.0,0.0,0.0,0.0,27,2,0,0,29,2,0,0,0,2,27,2,0,0,29,22,1,0,0,23,10.000,10.000,.,.,
2015,22815,Delta Electric Power Assn,MS,MISO,211,.,.,.,211,.,.,.,.,.,211,.,.,.,211,.,.,.,.,.,.,.,.,.,.,5,.,.,.,5,.,.,.,.,.,5,.,.,.,5,1.000,.,.,.,
2015,23326,"Sierra Electric Coop, Inc",NM,PNM,46,25,.,.,71,.,.,.,.,.,"1,048",570,.,.,"1,618",.,.,.,.,.,4,1,.,.,5,0,0,.,.,0,4,1,.,.,5,0,0,.,.,0,22.000,22.000,.,.,sierraelectric.org
2015,24211,Tucson Electric Power Co,AZ,TEPC,"1,04,956","48,688","14,396",.,"1,68,040",13.0,5.3,2.8,.,21.1,"8,82,682","5,53,336","2,28,897",.,"16,64,915",13.0,5.3,2.8,.,21.1,"5,636","2,545",753,.,"8,934","2,460","1,612",477,.,"4,549","5,636","2,545",753,.,"8,934","2,460","1,612",477,.,"4,549",8.400,11.900,15.900,.,www.tep.com
2015,24431,Utah Municipal Power Agency,UT,PACE,106,612,.,.,718,0.1,0.1,.,.,0.2,"1,058","15,688",.,.,"16,746",1.4,3.1,.,.,4.5,47,.,.,.,47,40,877,.,.,917,47,.,.,.,47,40,877,.,.,917,10.000,25.600,.,.,
2015,24558,City of Escanaba,MI,MISO,266,"1,206",.,.,"1,472",.,.,.,.,.,"3,187","14,469",.,.,"17,656",.,.,.,.,.,15,81,.,.,96,28,80,.,.,108,15,81,.,.,96,28,80,.,.,108,12.000,12.000,.,.,
2015,24590,Unitil Energy Systems,NH,ISNE,"1,665","2,856","4,427",.,"8,948",0.3,1.3,0.7,.,2.3,"23,919","37,171","65,747",.,"1,26,837",0.3,1.3,0.7,.,2.3,916,629,266,.,"1,811",338,182,77,.,597,916,629,266,.,"1,811",338,182,77,.,597,14.362,13.014,14.851,.,http://www.puc.nh.gov/Electric/coreenergyefficiencyprograms.htm
2015,24889,Brunswick Electric Member Corp,NC,CPLE,606,0,0,0,606,0.0,0.0,0.0,0.0,0.0,"2,00,009","3,562",0,0,"2,03,571",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,388,0,0,0,388,2,5,0,0,7,"3,616",23,0,0,"3,639",12.090,8.940,0.000,0.000,
2015,24949,Cass County Elec Coop Inc,ND,MISO,12,.,.,.,12,0.3,.,.,.,0.3,139,.,.,.,139,1.1,.,.,.,1.1,7,.,.,.,7,1,.,.,.,1,7,.,.,.,7,1,.,.,.,1,12.000,.,.,.,N/A We do not provide energy efficiency reports on our website.
2015,25295,Western Indiana Energy REMC,IN,MISO,19,.,.,.,19,.,.,.,.,.,251,.,.,.,251,.,.,.,.,.,6,.,.,.,6,.,.,.,.,.,6,.,.,.,6,.,.,.,.,.,13.000,.,.,.,
2015,26510,Liberty Utilities (Granite State Electric) Corp,NH,ISNE,"1,815","2,235","1,370",.,"5,420",0.3,0.2,0.3,.,0.8,"14,681","41,767","25,598",.,"82,046",1.8,7.6,4.7,.,14.1,960,"1,075",175,.,"2,210",387,476,78,.,941,960,"1,075",175,.,"2,210",387,476,78,.,941,13.390,13.301,13.400,.,
2015,26934,"Red Lake Electric Coop, Inc",MN,MISO,"1,329",.,.,.,"1,329",0.1,.,.,.,0.1,"16,976",.,.,.,"16,976",2.0,.,.,.,2.0,81,.,.,.,81,30,.,.,.,30,81,.,.,.,81,30,.,.,.,30,13.420,.,.,.,
2015,26939,Red River Valley Coop Pwr Assn,MN,MISO,418,291,.,.,709,0.1,0.1,.,.,0.2,"4,180","2,910",.,.,"7,090",57.0,41.0,.,.,98.0,61,23,.,.,84,13,5,.,.,18,61,23,.,.,84,13,5,.,.,18,10.000,10.000,.,.,
2015,27599,Carroll-White REMC,IN,MISO,396,.,.,.,396,0.0,.,.,.,0.0,"3,960",.,.,.,"3,960",0.0,.,.,.,0.0,14,.,.,.,14,0,.,.,.,0,14,.,.,.,14,0,.,.,.,0,10.000,.,.,.,
2015,28541,Clatskanie Peoples Util Dist,OR,BPAT,406,384,"3,478",0,"4,268",0.1,0.4,0.5,0.0,1.0,"7,995","2,018","31,743",0,"41,756",0.1,0.4,0.5,0.0,1.0,136,56,530,0,722,12,5,46,0,63,136,56,530,0,722,12,5,46,0,63,25.000,5.700,7.200,.,N/A
2015,28604,Kerrville Public Utility Board,TX,ERCO,46,.,.,.,46,0.0,.,.,.,0.0,"4,136",.,.,.,"4,136",0.1,.,.,.,0.1,4,.,.,.,4,8,.,.,.,8,60,.,.,.,60,117,.,.,.,117,15.000,.,.,.,
2015,38084,Great Lakes Energy Coop,MI,MISO,"4,854","5,330",.,.,"10,184",0.0,0.0,.,.,0.0,"58,248","63,963",.,.,"1,22,211",0.0,0.0,.,.,0.0,369,298,.,.,667,704,488,.,.,"1,192",369,298,.,.,667,704,488,.,.,"1,192",12.000,12.000,.,.,
2015,40051,Texas-New Mexico Power Co,TX,ERCO,"8,244","9,272",0,0,"17,516",2.9,2.0,0.0,0.0,4.9,"1,68,264","1,26,005",.,.,"2,94,269",2.9,2.0,.,.,4.9,"1,761","1,465",.,.,"3,226",473,215,.,.,688,"1,761","1,465",.,.,"3,226",473,215,.,.,688,20.400,13.600,.,.,www.texasefficiency.com
2015,40211,"Wabash Valley Power Assn, Inc",IL,MISO,505,242,"2,540",.,"3,287",0.0,0.0,0.0,.,0.0,"3,821","3,600","36,178",.,"43,599",0.0,0.0,0.3,.,0.3,103,16,178,.,297,54,54,61,.,169,103,16,178,.,297,54,54,61,.,169,7.561,14.859,14.244,.,
2015,40211,"Wabash Valley Power Assn, Inc",IN,PJM,480,170,"3,277",.,"3,927",0.0,0.0,1.0,.,1.0,"5,741","2,371","47,911",.,"56,023",0.0,0.0,0.5,.,0.5,94,301,294,.,689,57,54,61,.,172,94,301,294,.,689,57,54,61,.,172,11.958,13.921,14.621,.,
2015,40211,"Wabash Valley Power Assn, Inc",IN,MISO,"2,242","3,325","4,185",.,"9,752",0.0,1.0,1.0,.,2.0,"28,835","47,793","61,362",.,"1,37,990",0.0,0.4,1.0,.,1.4,353,302,423,.,"1,078",282,327,367,.,976,353,302,423,.,"1,078",282,327,367,.,976,12.863,14.372,14.662,.,
2015,40211,"Wabash Valley Power Assn, Inc",MO,MISO,602,301,"3,311",.,"4,214",0.0,0.0,1.0,.,1.0,"12,263","4,135","45,229",.,"61,627",0.4,0.0,0.5,.,0.9,97,22,130,.,249,21,18,20,.,59,97,22,130,.,249,21,18,20,.,59,20.358,13.729,13.660,.,
2015,40437,Emerald People's Utility Dist,OR,PACW,"1,284",479,"1,251",0,"3,014",1.0,.,.,.,1.0,"28,556","6,016","14,737",.,"49,309",0.2,.,.,.,0.2,400,123,253,.,776,227,85,222,.,534,400,123,253,.,776,227,85,222,.,534,22.240,12.560,11.780,.,
2015,40438,Columbia River Peoples Ut Dist,OR,BPAT,"1,127",537,171,.,"1,835",.,.,.,.,.,"27,251","5,909","2,052",.,"35,212",.,.,.,.,.,400,87,38,.,525,45,13,7,.,65,400,87,38,.,525,45,13,7,.,65,24.180,11.000,12.000,0.000,
2015,40575,Utah Associated Mun Power Sys,UT,WALC,430,.,.,.,430,.,.,.,.,.,"5,663",.,.,.,"5,663",.,.,.,.,.,77,.,.,.,77,18,.,.,.,18,77,.,.,.,77,18,.,.,.,18,13.170,.,.,.,
2015,44372,Oncor Electric Delivery Company LLC,TX,ERCO,"88,566","90,170",0,0,"1,78,736",34.8,19.2,0.0,0.0,54.0,"16,90,999","14,51,643",0,0,"31,42,642",22.2,11.9,.,.,34.1,"25,074","16,348",0,0,"41,422","3,219","2,200",0,0,"5,419","25,074","16,348",0,0,"41,422","3,219","2,200",0,0,"5,419",19.090,15.530,0.000,0.000,
2015,54913,NSTAR Electric Company,MA,ISNE,"1,84,547","4,39,144",.,.,"6,23,691",24.0,64.0,.,.,88.0,"17,94,654","66,86,831",.,.,"84,81,485",24.0,64.0,.,.,88.0,"69,428","85,548",.,.,"1,54,976","23,938","23,440",.,.,"47,378","69,428","85,548",.,.,"1,54,976","23,938","23,440",.,.,"47,378",9.725,15.227,.,.,www.masssavedata.com
2015,55787,City of Moreno Valley - (CA),CA,CISO,0,813,0,0,813,0.0,0.2,0.0,0.0,0.2,6,"8,211",0,0,"8,217",0.0,0.2,0.0,0.0,0.2,0,120,0,0,120,0,0,0,0,0,0,162,0,0,162,0,0,0,0,0,12.350,10.090,0.000,0.000,
2015,55936,Entergy Gulf States - LA LLC,LA,MISO,"4,235","4,986",.,.,"9,221",.,.,.,.,.,"58,606","61,930",.,.,"1,20,536",.,.,.,.,.,394,514,.,.,908,423,338,.,.,761,394,514,.,.,908,423,338,.,.,760,13.840,12.420,.,.,www.entergysolutionsla.com
2015,55937,Entergy Texas Inc.,TX,MISO,"20,189","19,509",.,.,"39,698",6.0,5.0,.,.,11.0,"2,01,890","1,95,090",.,.,"3,96,980",6.0,5.0,.,.,11.0,"3,591","3,591",.,.,"7,182",505,505,.,.,"1,010","3,591","3,591",.,.,"7,182",505,505,.,.,"1,010",10.000,10.000,.,.,www.texasefficiency.com
2015,55959,Roughrider Electric Cooperativ,ND,SWPP,7,.,.,.,7,.,.,.,.,.,84,.,.,.,84,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,12.000,.,.,.,
2015,56146,Black Hills/Colorado Elec.Util,CO,PSCO,"6,736","17,404",.,.,"24,140",0.8,3.9,.,.,4.7,"40,413","2,61,064",.,.,"3,01,477",0.8,3.9,.,.,4.7,255,"1,774",.,.,"2,029",978,"3,626",.,.,"4,604",255,"1,774",.,.,"2,029",978,"3,626",.,.,"4,604",6.000,15.000,.,.,CO PUC
2015,56692,Marin Clean Energy,CA,CISO,249,"1,088",.,.,"1,337",0.2,0.2,.,.,0.4,"3,569","11,124",.,.,"14,693",0.2,0.2,.,.,0.4,54,142,.,.,196,269,253,.,.,522,54,142,.,.,196,269,253,.,.,522,14.350,10.220,.,.,eestats.cpuc.ca.gov/views/Documents.aspx
2015,56697,Ameren Illinois Company,IL,MISO,"1,24,716","1,86,716",.,.,"3,11,432",19.7,24.3,.,.,44.0,"6,85,938","21,26,695",.,.,"28,12,633",19.7,24.3,.,.,44.0,"21,614","18,400",.,.,"40,014","14,598","9,495",.,.,"24,093","21,614","18,400",.,.,"40,014","14,598","9,495",.,.,"24,093",5.500,11.390,.,.,
2015,57156,NYSERDA,NY,NYIS,"37,959","3,96,794","1,00,682",.,"5,35,435",0.0,31.1,0.0,.,31.1,"17,22,434","59,51,903","15,10,236",.,"91,84,573",0.0,31.1,0.0,.,31.1,"21,641","69,206","13,184",.,"1,04,031","11,251","25,963","5,323",.,"42,537","21,641","69,206","13,184",.,"1,04,031","11,251","25,963","5,323",.,"42,537",15.000,15.000,15.000,15.000,
2015,57201,Energy Trust of Oregon,OR,PGE,"1,68,688","1,85,246","1,22,337",.,"4,76,271",.,.,.,.,.,"21,61,452","27,79,467","15,77,147",.,"65,18,066",.,.,.,.,.,"22,223","31,802","15,112",.,"69,137","18,850","24,933","12,442",.,"56,225","22,223","31,802","15,112",.,"69,137","18,850","24,933","12,442",.,"56,225",12.810,15.000,12.890,.,https://energytrust.org/About/policy-and-reports/Reports.aspx 
2015,57346,Efficiency Maine Trust,ME,ISNE,"95,731","1,28,661",.,.,"2,24,392",11.5,16.1,.,.,27.6,"6,42,155","14,68,132",.,.,"21,10,287",11.5,16.1,.,.,27.6,"11,814","25,635",.,.,"37,449","3,056","4,124",.,.,"7,180","11,814","25,635",.,.,"37,449","3,056","4,124",.,.,"7,180",6.708,11.411,.,.,http://www.efficiencymaine.com/about/library/reports/ 
2015,57347,Vermont Energy Investment Corporation,VT,ISNE,"55,421","49,705",.,.,"1,05,126",5.6,6.7,.,.,12.3,"5,95,353","6,18,027",.,.,"12,13,380",5.6,6.7,.,.,12.3,"11,817","11,442",.,.,"23,259","8,812","22,098",.,.,"30,910","11,817","11,442",.,.,"23,259","22,098","22,098",.,.,"44,196",12.500,13.300,.,.,
2015,57349,Focus on Energy,WI,MISO,"2,31,339","2,38,701","1,91,774",.,"6,61,814",27.9,33.4,26.5,.,87.8,"21,64,543","33,77,268","28,94,240",.,"84,36,051",27.9,33.4,26.5,.,87.8,"17,102","17,870","14,620",.,"49,592","11,605","9,105","7,450",.,"28,160","17,102","17,870","14,620",.,"49,592","11,605","9,105","7,450",.,"28,160",9.357,14.149,15.092,.,focusonenergy.com/about/evaluation-reports
2015,57483,Liberty Utilities,CA,CISO,453,"1,378",.,.,"1,831",1.0,1.0,.,.,2.0,"4,660","19,436",.,.,"24,096",1.0,1.0,.,.,2.0,127,122,.,.,249,185,119,.,.,304,127,122,.,.,249,185,119,.,.,304,10.300,14.100,.,.,
2015,58124,City of Winter Park - (FL),FL,FPC,72,24,.,.,96,.,.,.,.,.,720,240,.,.,960,.,.,.,.,.,22,2,.,.,24,19,1,.,.,20,22,2,.,.,24,19,1,.,.,20,10.000,10.000,.,.,https://cityofwinterpark.org/departments/electric-utility/
2015,58126,Pittsburg Power Company,CA,CISO,.,157,.,.,157,.,0.2,.,.,0.2,.,"1,884",.,.,"1,884",.,3.0,.,.,3.0,.,13,.,.,13,.,2,.,.,2,.,15,.,.,15,.,2,.,.,2,.,20.000,.,.,
2015,58127,Cape Light Compact,MA,ISNE,"27,403","25,523",.,.,"52,926",3.5,4.6,.,.,8.1,"3,22,684","3,00,391",.,.,"6,23,075",1.6,4.3,.,.,5.9,"14,456","6,452",.,.,"20,908","4,724","2,082",.,.,"6,806","14,456","6,452",.,.,"20,908","4,724","2,082",.,.,"6,806",11.780,11.770,.,.,
2015,58128,DC Sustainable Energy Utility,DC,PJM,"35,254","40,014",.,.,"75,268",4.6,5.9,.,.,10.5,"4,30,258","4,88,354",.,.,"9,18,612",4.6,5.9,.,.,10.5,"4,953","4,034",.,.,"8,987","3,469","6,238",.,.,"9,707","60,427","49,215",.,.,"1,09,642","42,322","76,104",.,.,"1,18,426",12.200,12.200,.,.,https://www.dcseu.com/docs/about-us/DCSEU-FY2015-Annual-Report.pdf
2015,58139,Town of Pickstown - (SD),SD,SWPP,20,0,0,.,20,0.0,0.0,0.0,.,0.0,298,0,0,.,298,0.0,0.0,0.0,.,0.0,1,0,0,.,1,1,0,0,.,1,1,0,0,.,1,1,0,0,.,1,14.900,.,.,.,
2015,58854,Delaware Sustainable Energy Utility,DE,PJM,"1,459","7,174",.,.,"8,633",0.0,0.0,.,.,0.0,"26,262","1,29,132",.,.,"1,55,394",0.0,0.0,.,.,0.0,"1,349","9,754",.,.,"11,103",0,0,.,.,0,"1,349","9,754",.,.,"11,103",0,0,.,.,0,18.000,18.000,.,.,
2015,58855,Hawaii Energy Efficiency Program,HI,NA,"65,571","74,078",.,.,"1,39,649",11.9,11.5,.,.,23.4,"5,27,912","9,37,970",.,.,"14,65,882",11.9,11.5,.,.,23.4,"10,185","14,920",.,.,"25,105","6,182","6,706",.,.,"12,888","10,185","14,920",.,.,"25,105","6,182","6,706",.,.,"12,888",8.100,12.700,.,.,
2015,59013,PUD No 1 of Jefferson County,WA,BPAT,832,689,"1,176",0,"2,697",0.0,0.0,0.0,0.0,0.0,"16,099","8,273","14,115",0,"38,487",0.0,0.0,0.0,0.0,0.0,208,149,212,0,569,68,2,2,0,72,208,149,212,0,569,68,2,2,0,72,20.260,12.000,12.000,0.000,Do not post energy efficiency reports on company websute at jeffpud.org.
2015,59118,NJ Clean Energy Program,NJ,PJM,"2,09,106","2,64,853",.,.,"4,73,959",61.0,53.0,.,.,114.0,"22,63,285","43,74,387",.,.,"66,37,672",61.0,53.0,.,.,114.0,"84,770","83,809",.,.,"1,68,579","19,076","10,955",.,.,"30,031","84,770","83,809",.,.,"1,68,579","19,076","10,955",.,.,"30,031",10.820,16.520,.,.,www.njcleanenergy.com
